id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
154500251,2023/04/10 1:12 PM,2023-04-10,2023-04-10 19:12:00 UTC,Mexico City,1969658,matteocassella,Matteo Cassella,2023-04-12 00:28:55 UTC,2023-05-06 10:17:40 UTC,research,,https://www.inaturalist.org/observations/154500251,https://inaturalist-open-data.s3.amazonaws.com/photos/266964327/medium.jpg,,,minutos antes de ser cazada y matada por un grupo de pescadores,5,0,false,,"Suchiapa, Chiapas, Messico",16.6372844543,-93.1652234715,49,,,,49,,open,false,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
154644020,2023-02-28 10:00:29-06:00,2023-02-28,2023-02-28 16:00:29 UTC,America/Costa_Rica,3715,chiroxiphia,David A. Rodríguez Arias,2023-04-13 01:28:24 UTC,2023-05-06 10:17:37 UTC,research,,https://www.inaturalist.org/observations/154644020,https://static.inaturalist.org/photos/267227772/medium.jpg,,,,3,0,false,3,Costa Rica,10.5581923655,-84.1157436869,25,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
155007222,2023/04/11 23:37,2023-04-11,2023-04-12 02:37:00 UTC,Brasilia,3910695,rogeriotruglio,,2023-04-15 17:48:58 UTC,2023-12-05 21:16:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155007222,https://inaturalist-open-data.s3.amazonaws.com/photos/267888822/medium.jpeg,,,Hunter Camera,3,0,false,,"Espírito Santo, BR",-20.2080828117,-40.8229377132,74,,,,30490,,obscured,true,,,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
155042074,2023-04-14 19:25:57,2023-04-14,2023-04-15 01:25:57 UTC,Chihuahua,5772,juancruzado,Juan Cruzado Cortés,2023-04-15 21:01:23 UTC,2023-04-16 23:52:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/155042074,https://inaturalist-open-data.s3.amazonaws.com/photos/267950882/medium.jpeg,,,,1,0,false,2,"Madera, MX-CH, MX",29.6364749511,-108.5178355873,7,,,,7,,open,false,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
155320212,2023-04-15 10:00:21,2023-04-15,2023-04-15 15:00:21 UTC,America/Guayaquil,1052782,amazoonico,amaZOOnico,2023-04-17 13:36:57 UTC,2023-11-14 18:03:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155320212,https://inaturalist-open-data.s3.amazonaws.com/photos/268469926/medium.jpeg,,,Rubén....huella de nutria ,2,0,false,2,Ecuador,-1.1335581337,-77.5299004557,8,,,,31448,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
155326604,2023/04/01 8:39 AM,2023-04-01,2023-04-01 14:39:00 UTC,America/Costa_Rica,687658,hholbrook,Hans Holbrook,2023-04-17 14:29:07 UTC,2023-05-06 10:17:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155326604,https://inaturalist-open-data.s3.amazonaws.com/photos/268471140/medium.jpeg,,,,3,0,false,,Costa Rica,10.4096267837,-84.0914745421,15,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
155353103,2023-04-15 09:20:19,2023-04-15,2023-04-15 12:20:19 UTC,America/Argentina/Cordoba,4241980,florencia_g,Florencia G,2023-04-17 17:45:29 UTC,2024-03-22 19:49:01 UTC,research,,https://www.inaturalist.org/observations/155353103,https://static.inaturalist.org/photos/268529961/medium.jpeg,,,It was eating fish ,8,0,false,2,"Corrientes, AR",-28.2142739419,-57.2327769441,121343,,,,121343,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
155705090,2023-04-07 10:45:09-03:00,2023-04-07,2023-04-07 13:45:09 UTC,America/Argentina/Cordoba,127917,soti,Pedro Joaquin Soto,2023-04-20 04:44:12 UTC,2023-05-06 10:16:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155705090,https://inaturalist-open-data.s3.amazonaws.com/photos/269182416/medium.jpg,,,,3,0,false,3,"San Martín, AR-CN, AR",-28.4984947626,-57.0017802821,,,,,29607,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
155875320,2023-04-19 14:06:54,2023-04-19,2023-04-19 20:06:54 UTC,Monterrey,6718848,chinogtz,Gerardo Landero Gtz,2023-04-21 11:42:54 UTC,2023-10-21 22:51:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155875320,https://inaturalist-open-data.s3.amazonaws.com/photos/269701193/medium.jpeg,,,"Se pudo tomar vídeos y fotografías, en el vídeo se aprecia muy bien ya que fue vista a muy corta distancia",4,0,false,2,"34857 Dgo., México",23.9354803346,-104.3102988973,514,,,,514,,open,false,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
156294541,2023-04-23 13:44:00,2023-04-23,2023-04-23 19:44:00 UTC,Chihuahua,825151,jorgeadreanochoachacon,Jorge Adrean Ochoa Chacon,2023-04-23 19:44:52 UTC,2024-06-20 18:40:28 UTC,research,,https://www.inaturalist.org/observations/156294541,https://static.inaturalist.org/photos/270243327/medium.jpeg,,,,5,1,false,2,"Madera, MX-CH, MX",29.6985705157,-108.4409346273,697,,,,29458,obscured,open,true,gps,gps,Nutria de río,Lontra longicaudis annectens,Nutria de río,Mammalia,197922
156628612,2023-04-16 09:09:39-06:00,2023-04-16,2023-04-16 15:09:39 UTC,Mexico City,314773,biologo_patasalada,Rob Ornelas,2023-04-25 19:50:01 UTC,2023-04-28 03:03:00 UTC,research,,https://www.inaturalist.org/observations/156628612,https://static.inaturalist.org/photos/270858970/medium.jpg,,,,2,0,false,3,"Puerto Vallarta, JAL, MX",20.6345416667,-105.1693633333,16,,,,16,,open,false,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
156678781,2023/04/23 10:36,2023-04-23,2023-04-23 13:36:00 UTC,Brasilia,6445216,emedina7,Eduardo Medina,2023-04-26 02:35:43 UTC,2023-05-06 10:16:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/156678781,https://inaturalist-open-data.s3.amazonaws.com/photos/270951700/medium.jpeg,,,Estava aparentemente com um peixe na boca.,5,0,false,,"São Gabriel, BR-RS, BR",-30.3948611654,-54.2009557862,1499,,,,29382,,obscured,true,,,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
157595135,2023-04-22 10:43:54,2023-04-22,2023-04-22 15:43:54 UTC,America/Guayaquil,1052782,amazoonico,amaZOOnico,2023-04-29 14:34:02 UTC,2023-11-14 18:03:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/157595135,https://inaturalist-open-data.s3.amazonaws.com/photos/272462440/medium.jpeg,,,Rubén... Huella de nutria ,1,0,false,2,Ecuador,-1.01060193,-77.4920407405,9,,,,31448,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
157716854,2023-04-29 15:03:22,2023-04-29,2023-04-29 18:03:22 UTC,Brasilia,6772327,vanessa1519,Vanessa Olivares,2023-04-29 18:39:28 UTC,2023-05-13 21:25:07 UTC,research,,https://www.inaturalist.org/observations/157716854,https://static.inaturalist.org/photos/272652347/medium.jpeg,,,,3,0,false,2,"São Paulo, BR",-23.4628108743,-46.606380616,6,,,,30175,,obscured,true,,,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
158413124,2023/04/30 1:35 PM,2023-04-30,2023-04-30 19:35:00 UTC,Mexico City,1716350,alboertoalcala,Alberto Alcalá,2023-05-01 01:12:54 UTC,2023-08-08 03:28:47 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/158413124,https://inaturalist-open-data.s3.amazonaws.com/photos/273775690/medium.jpeg,,,,1,0,false,,Mexico,19.3359332412,-104.3729785981,4,,,,30580,obscured,open,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
158456205,2023-04-30 15:21:10,2023-04-30,2023-04-30 18:21:10 UTC,Brasilia,1349212,carlosferreira1,Carlos Ferreira,2023-05-01 02:57:58 UTC,2023-05-01 03:01:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/158456205,https://inaturalist-open-data.s3.amazonaws.com/photos/273852743/medium.jpeg,,,,0,0,false,2,"Paraná, BR",-25.2683084574,-49.6108682208,200,,,,29981,,obscured,true,,,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
158470481,2023/04/30 10:17 PM,2023-04-30,2023-05-01 01:17:00 UTC,Montevideo,5266364,luisvescia,Luis Vescia da Rosa,2023-05-01 03:38:36 UTC,2023-05-06 10:16:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158470481,https://inaturalist-open-data.s3.amazonaws.com/photos/273874798/medium.jpg,,,,5,0,false,,"Cerro Largo, UY",-32.3574979473,-54.1076751629,121,,,,29120,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
160406170,2023-05-07 15:04:56,2023-05-07,2023-05-07 18:04:56 UTC,America/Argentina/Cordoba,1263041,camimuller,Cami Müller,2023-05-07 20:26:11 UTC,2024-01-13 22:18:27 UTC,research,,https://www.inaturalist.org/observations/160406170,https://static.inaturalist.org/photos/277207411/medium.jpeg,,,,3,0,false,2,"Entre Ríos, AR",-31.8743431152,-58.2790265665,86,,,,29173,,obscured,true,,,vydra jihoamerická,Lontra longicaudis,Nutria de río,Mammalia,41778
160938390,2023-05-02 14:13:15,2023-05-02,2023-05-02 17:13:15 UTC,America/Argentina/Cordoba,1111470,leoleiva,Leonardo Adrián LEIVA,2023-05-10 17:34:38 UTC,2024-01-13 22:18:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160938390,https://inaturalist-open-data.s3.amazonaws.com/photos/278143442/medium.jpeg,,,Huellas ,2,0,false,2,"Santa Fe, AR",-31.6043527844,-60.9497679262,,,,,29199,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
161193089,2023/04/04 10:28 AM,2023-04-04,2023-04-04 16:28:00 UTC,America/Costa_Rica,1827587,tanhar,,2023-05-12 06:13:27 UTC,2023-05-13 21:27:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161193089,https://inaturalist-open-data.s3.amazonaws.com/photos/278606892/medium.jpeg,,,,1,0,false,,"Golfito, CR-PU, CR",8.4195107175,-83.37786485,14,,,,31279,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
161435414,2023-05-13 08:45:33,2023-05-13,2023-05-13 14:45:33 UTC,America/Costa_Rica,6054528,valerieraedavis,,2023-05-13 17:03:48 UTC,2023-05-13 17:03:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/161435414,https://inaturalist-open-data.s3.amazonaws.com/photos/279036221/medium.jpeg,,,,0,0,false,2,Costa Rica,10.59543546,-84.1192232248,2564,,,,31189,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
161456641,2023-05-13 08:45:32-06:00,2023-05-13,2023-05-13 14:45:32 UTC,America/Costa_Rica,6870374,thejaimeg1,,2023-05-13 18:52:50 UTC,2023-05-13 18:53:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/161456641,https://inaturalist-open-data.s3.amazonaws.com/photos/279073757/medium.jpg,,,,0,0,false,3,Costa Rica,10.5178096298,-84.0839614669,15,,,,31189,,obscured,true,,,,Lontra longicaudis,Nutria de río,Mammalia,41778
161532560,2023-05-13 09:05:55,2023-05-13,2023-05-13 12:05:55 UTC,Brasilia,5245005,brunothedpaula,Bruno de Paula,2023-05-14 02:27:38 UTC,2023-05-16 03:07:19 UTC,research,,https://www.inaturalist.org/observations/161532560,https://static.inaturalist.org/photos/279215768/medium.jpeg,,,"O passeio da família de marrecos (provavelmente Ananaí) foi interrompido por um predador, até então desconhecido na região. Tirei a foto há uns 80m de distância apenas por conta da movimentação, somente em casa quando dei zoom fui perceber que havia umaontra na foto, pulei de alegria com o registro rs",3,0,false,2,"São Paulo, BR",-23.5588015961,-47.0171476873,6036,,,,30175,,obscured,true,gps,gps,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
161630841,2023/03/05 9:55 AM,2023-03-05,2023-03-05 15:55:00 UTC,America/Tegucigalpa,553511,oliverkomar,Oliver Komar,2023-05-14 16:42:24 UTC,2023-06-16 15:40:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161630841,https://inaturalist-open-data.s3.amazonaws.com/photos/279391808/medium.jpeg,,,,4,0,false,,Honduras,14.1771053364,-86.9042816212,15,,,,30981,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
161715408,2023-05-14 11:23:27-06:00,2023-05-14,2023-05-14 17:23:27 UTC,Mexico City,314773,biologo_patasalada,Rob Ornelas,2023-05-15 00:10:34 UTC,2023-06-16 15:40:42 UTC,research,,https://www.inaturalist.org/observations/161715408,https://static.inaturalist.org/photos/279545298/medium.jpg,,,,2,0,false,3,"Puerto Vallarta, JAL, MX",20.4966616667,-105.3056866667,32,,,,32,,open,false,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
161892812,2023/05/13 1:13 PM,2023-05-13,2023-05-13 19:13:00 UTC,Mexico City,347011,ivanimartinez,Ivani Martínez,2023-05-15 23:48:25 UTC,2023-06-13 20:27:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161892812,https://inaturalist-open-data.s3.amazonaws.com/photos/279867524/medium.jpg,,,,6,0,false,,"Boca del Río, Ver., México",19.1183884503,-96.1171734571,122,,,,122,,open,false,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
162407632,2023/02/20 12:42 AM,2023-02-20,2023-02-20 06:42:00 UTC,America/Costa_Rica,2292458,hwillis,,2023-05-19 01:42:34 UTC,2023-06-13 20:25:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/162407632,https://inaturalist-open-data.s3.amazonaws.com/photos/280813210/medium.jpg,,,,3,0,false,,Costa Rica,10.4296458795,-84.090300382,4296,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
164094792,2023-05-23 09:01:40,2023-05-23,2023-05-23 12:01:40 UTC,America/Argentina/Cordoba,1401709,nahue,Nahuel,2023-05-27 22:56:22 UTC,2023-05-31 04:31:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164094792,https://inaturalist-open-data.s3.amazonaws.com/photos/283884791/medium.jpeg,,,,3,0,false,2,Argentina,-25.5894196512,-54.0893678217,202,,,,29958,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
164725111,2023-05-30 18:12:29,2023-05-30,2023-05-31 00:12:29 UTC,Monterrey,36787,gerjhe,Gerson Herrera,2023-05-31 00:20:29 UTC,2023-10-13 19:40:18 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164725111,https://inaturalist-open-data.s3.amazonaws.com/photos/285047456/medium.jpeg,,,,0,0,false,2,"64HX+26 Jardín el papalote, Guadalupe Mainero, 89040 Tampico, Tamps., México",22.2288416667,-97.8531916667,9,,,,9,,open,false,,,Mapache,Lontra longicaudis,Nutria de río,Mammalia,41778
165407409,2023-06-03 17:00:00-03:00,2023-06-03,2023-06-03 20:00:00 UTC,Montevideo,2513920,tianal,Tiana Leivas,2023-06-03 23:40:20 UTC,2023-06-04 23:51:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/165407409,https://inaturalist-open-data.s3.amazonaws.com/photos/286317780/medium.jpg,,,,5,0,false,3,Uruguay,-33.3877214261,-58.1086330148,22,,,,28984,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
165511570,2023-06-04 10:33:00-03:00,2023-06-04,2023-06-04 13:33:00 UTC,Brasilia,3966254,pedrohoffmann,Pedro H Oliveira Hoffmann,2023-06-04 14:37:28 UTC,2023-06-04 14:37:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/165511570,https://static.inaturalist.org/photos/286511122/medium.jpg,,,,0,0,false,3,"Rio Grande do Sul, BR",-32.1318765734,-52.0831073953,372,,,,29146,,obscured,true,,,,Lontra longicaudis,Nutria de río,Mammalia,41778
165808838,2023-06-03 15:31:00,2023-06-03,2023-06-03 18:31:00 UTC,America/Argentina/Cordoba,4124726,daniel_hischier,Daniel Hischier,2023-06-05 23:19:45 UTC,2024-03-22 19:48:40 UTC,research,,https://www.inaturalist.org/observations/165808838,https://static.inaturalist.org/photos/287058273/medium.jpeg,,,,5,0,false,2,"Santa Fe, AR",-31.9697487755,-60.940732434,103,,,,29173,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
166092597,2023-05-29 15:54:00-03:00,2023-05-29,2023-05-29 18:54:00 UTC,Montevideo,7003980,micaela169,Micaela Amespil,2023-06-07 16:28:17 UTC,2023-06-24 12:16:45 UTC,research,,https://www.inaturalist.org/observations/166092597,https://static.inaturalist.org/photos/287586162/medium.jpg,,,,6,0,false,3,"Durazno, UY",-33.2268552718,-55.908619669,4505,,,,28984,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
166103370,2023-06-07 11:14:58-06:00,2023-06-07,2023-06-07 17:14:58 UTC,America/Costa_Rica,268534,ticoswildstudio,Tíco Haroutiounian,2023-06-07 17:35:01 UTC,2023-06-07 17:50:51 UTC,research,,https://www.inaturalist.org/observations/166103370,https://static.inaturalist.org/photos/287605948/medium.jpg,,,For more follow me on www.instagram.com/ticoswildstudio,1,0,false,3,Costa Rica,10.2290162183,-83.6497951465,4,,,,31199,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
166476817,2023-06-09 16:32:44,2023-06-09,2023-06-09 19:32:44 UTC,Montevideo,4794023,luciano_patron,Luciano Patrón,2023-06-09 20:48:15 UTC,2023-06-17 21:48:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/166476817,https://inaturalist-open-data.s3.amazonaws.com/photos/288292128/medium.jpeg,,,,6,0,false,2,Uruguay,-34.7960820502,-55.4428210383,68,,,,28790,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
166902281,2023-04-14 11:15:12,2023-04-14,2023-04-14 14:15:12 UTC,Brasilia,4228198,lwizarmd,Luiza Ramada,2023-06-11 22:04:07 UTC,2023-06-11 22:05:23 UTC,research,,https://www.inaturalist.org/observations/166902281,https://static.inaturalist.org/photos/289061394/medium.jpeg,,,Toca do animal,1,0,false,2,Brazil,-23.0952747778,-44.3262141275,,,,,30217,,obscured,true,gps,gps,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
166939203,2023-06-11 13:33:06-06:00,2023-06-11,2023-06-11 19:33:06 UTC,America/Belize,1418270,claireayer,,2023-06-12 01:58:11 UTC,2023-06-12 01:58:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/166939203,https://inaturalist-open-data.s3.amazonaws.com/photos/289131453/medium.jpg,,,,0,0,false,3,"Orange Walk, BZ",17.7876335254,-88.7078624899,40,,,,30716,,obscured,true,,,,Lontra longicaudis,Nutria de río,Mammalia,41778
167131925,2023/06/11 6:55 AM,2023-06-11,2023-06-11 11:55:00 UTC,Quito,2848717,javatru,,2023-06-13 03:07:56 UTC,2023-08-01 01:47:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/167131925,https://inaturalist-open-data.s3.amazonaws.com/photos/289491798/medium.jpg,,,,3,0,false,,"Apurímac, PE",-13.7701815291,-72.8820202489,4,,,,31007,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
167504983,2023/06/06 11:38 AM,2023-06-06,2023-06-06 14:38:00 UTC,America/Argentina/Cordoba,2820474,hugoalbertovalderrey,Hugo,2023-06-15 10:09:28 UTC,2024-01-13 22:18:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/167504983,https://inaturalist-open-data.s3.amazonaws.com/photos/290181246/medium.jpg,,,,4,0,false,,"Ituzaingó, AR-CN, AR",-28.3323945233,-57.1215372206,15625,,,,29631,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
167987493,2023-05-05,2023-05-05,,Montevideo,6983430,pablodbc,Pablo Debece,2023-06-17 23:46:50 UTC,2023-11-13 23:08:49 UTC,research,CC0,https://www.inaturalist.org/observations/167987493,https://inaturalist-open-data.s3.amazonaws.com/photos/291072281/medium.jpeg,,,,4,0,false,2,"San José, UY",-34.3583844597,-56.6550120161,28,,,,28846,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
168596921,2023-06-20 12:34:20-03:00,2023-06-20,2023-06-20 15:34:20 UTC,America/Argentina/Salta,1420389,joescience1,,2023-06-21 02:44:26 UTC,2024-03-22 19:48:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/168596921,https://inaturalist-open-data.s3.amazonaws.com/photos/292208980/medium.jpg,,,,4,0,false,3,"Salta, AR",-25.1343503739,-64.2426734522,4,,,,30003,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
168605724,2023-06-18 12:08:50-06:00,2023-06-18,2023-06-18 18:08:50 UTC,America/Costa_Rica,5370221,sav_vida263,,2023-06-21 04:12:35 UTC,2023-06-21 04:12:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/168605724,https://inaturalist-open-data.s3.amazonaws.com/photos/292226710/medium.jpg,,,,0,0,false,3,Costa Rica,10.4729857937,-84.0629702234,4,,,,31189,,obscured,true,,,,Lontra longicaudis,Nutria de río,Mammalia,41778
168712786,2023-06-17 07:01:00,2023-06-17,2023-06-17 12:01:00 UTC,America/Panama,1456922,paul23-1987,Puma23,2023-06-21 20:08:16 UTC,2023-06-22 07:04:51 UTC,research,,https://www.inaturalist.org/observations/168712786,https://static.inaturalist.org/photos/292423019/medium.jpeg,,,,2,0,false,2,Panama,9.0555212573,-79.4569004011,146,,,,31254,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
168825499,2023/06/18 1:40 PM,2023-06-18,2023-06-18 16:40:00 UTC,America/Argentina/Cordoba,2569170,demianlescano,,2023-06-22 14:08:23 UTC,2023-06-22 14:08:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/168825499,https://inaturalist-open-data.s3.amazonaws.com/photos/292629450/medium.jpeg,,,,0,0,false,,"Vera, AR-SF, AR",-29.4360763615,-60.5142755766,8,,,,29483,,obscured,true,,,Lobito de Río,Lontra longicaudis,Nutria de río,Mammalia,41778
168914374,2023/06/18 2:22 PM,2023-06-18,2023-06-18 17:22:00 UTC,America/Argentina/Cordoba,1111470,leoleiva,Leonardo Adrián LEIVA,2023-06-22 23:45:26 UTC,2023-06-22 23:45:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/168914374,https://inaturalist-open-data.s3.amazonaws.com/photos/292791960/medium.jpg,,,,0,0,false,,"Corrientes, AR",-29.7324653172,-56.847741343,,,,,29458,obscured,obscured,true,,,Lontra longicaudis,Lontra longicaudis,Nutria de río,Mammalia,41778
168980451,2023/06/19 2:44 PM,2023-06-19,2023-06-19 17:44:00 UTC,America/Argentina/Cordoba,1111470,leoleiva,Leonardo Adrián LEIVA,2023-06-23 12:12:14 UTC,2023-06-23 12:12:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/168980451,https://inaturalist-open-data.s3.amazonaws.com/photos/292917558/medium.jpg,,,,0,0,false,,"Corrientes, AR",-29.482198029,-56.8143169868,,,,,29483,obscured,obscured,true,,,Lontra longicaudis,Lontra longicaudis,Nutria de río,Mammalia,41778
169532986,2023-06-24 14:25:34,2023-06-24,2023-06-24 20:25:34 UTC,America/Costa_Rica,3078518,saban-sequen,"Saban-Sequén, E.A.",2023-06-26 04:34:59 UTC,2023-06-26 04:36:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/169532986,https://inaturalist-open-data.s3.amazonaws.com/photos/293931373/medium.jpeg,,,,0,0,false,2,"Limón, CR",10.1651554064,-83.265905467,,,,,31208,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
169849404,2023/02/05 6:43 PM,2023-02-05,2023-02-05 21:43:00 UTC,America/Argentina/Cordoba,1064018,yako,Joaquin Valentinuzzi,2023-06-27 22:00:20 UTC,2023-07-01 23:45:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/169849404,https://inaturalist-open-data.s3.amazonaws.com/photos/294501345/medium.jpeg,,,,4,0,false,,"San Martín, AR-CN, AR",-28.5583507207,-57.0317464332,61,,,,29607,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
170391427,2023-06-30 12:46:40,2023-06-30,2023-06-30 18:46:40 UTC,America/Costa_Rica,3078518,saban-sequen,"Saban-Sequén, E.A.",2023-07-01 04:22:09 UTC,2023-07-03 03:45:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170391427,https://inaturalist-open-data.s3.amazonaws.com/photos/295527494/medium.jpeg,,,,1,0,false,2,"Limón, CR",10.0657413577,-83.205888821,6,,,,31208,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
171198982,2023/07/04 2:31 PM,2023-07-04,2023-07-04 19:31:00 UTC,America/Guayaquil,3135263,diego_naranjo,Diego Naranjo,2023-07-05 13:22:21 UTC,2023-07-22 18:50:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171198982,https://inaturalist-open-data.s3.amazonaws.com/photos/297046896/medium.jpg,,,Rescatado del Tráfico de especies por parte de la autoridad ambiental del Ecuador ,2,0,false,,"Morona Santiago, EC",-2.5142448336,-78.1415561727,1656,,,,31436,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
171308763,2023-07-05,2023-07-05,,Quito,4366901,wildlifetoursperu,"Wildlife Tours Peru, Christoph Meyer",2023-07-06 01:19:14 UTC,2023-07-06 06:47:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171308763,https://inaturalist-open-data.s3.amazonaws.com/photos/297249337/medium.jpeg,,,,3,0,false,2,"Maynas, PE-LO, PE",-4.3032398186,-73.2094285194,,,,,31407,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
171419024,2023-06-28 10:56:50,2023-06-28,2023-06-28 13:56:50 UTC,Brasilia,4188012,mlagares,M. A. Lagares,2023-07-06 17:53:59 UTC,2023-08-03 13:46:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171419024,https://inaturalist-open-data.s3.amazonaws.com/photos/297451422/medium.jpeg,,,,1,0,false,2,"São Paulo, BR",-22.9523587815,-47.188611067,4540,,,,30237,,obscured,true,gps,gps,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
